UDI,Product ID,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Power [W],Disipation,Type_H,Type_L,Type_M,Machine failure,TWF,HDF,PWF,OSF
7932,L55111,300.7,311.7,1499,38.4,205,6027.836656295807,11.0,False,True,False,0,0,0,0,0
7933,L55112,300.7,311.8,1478,41.9,207,6485.105939001313,11.100000000000023,False,True,False,0,0,0,0,0
7934,L55113,300.8,311.8,1928,21.8,209,4401.413195581348,11.0,False,True,False,0,0,0,0,0
7935,M22794,300.8,311.9,1621,28.3,211,4803.9454622858075,11.099999999999966,False,False,True,0,0,0,0,0
7936,M22795,300.8,311.9,1356,44.3,214,6290.599465842058,11.099999999999966,False,False,True,0,0,0,0,0
7937,L55116,300.8,311.7,1490,46.4,217,7239.904989952798,10.899999999999977,False,True,False,0,0,0,0,0
7938,L55117,300.8,311.7,1578,31.4,219,5188.780090375046,10.899999999999977,False,True,False,0,0,0,0,0
7939,L55118,300.8,311.7,1681,31.3,221,5509.861331547434,10.899999999999977,False,True,False,0,0,0,0,0
7940,L55119,300.8,311.8,1417,43.4,223,6440.034556397813,11.0,False,True,False,0,0,0,0,0
7941,M22800,300.7,311.7,1532,40.0,0,6417.22659373275,11.0,False,False,True,0,0,0,0,0
7942,M22801,300.7,311.7,1499,38.9,3,6106.324112757992,11.0,False,False,True,0,0,0,0,0
7943,L55122,300.8,311.7,1432,45.8,6,6868.107971375957,10.899999999999977,False,True,False,0,0,0,0,0
7944,L55123,300.8,311.7,1753,29.0,8,5323.6381910181435,10.899999999999977,False,True,False,0,0,0,0,0
7945,L55124,300.8,311.7,1414,49.0,10,7255.612953220746,10.899999999999977,False,True,False,0,0,0,0,0
7946,L55125,300.8,311.7,1655,32.2,12,5580.620470081789,10.899999999999977,False,True,False,0,0,0,0,0
7947,L55126,300.8,311.6,1516,35.6,14,5651.683295905989,10.800000000000011,False,True,False,0,0,0,0,0
7948,L55127,300.8,311.7,1426,45.5,16,6794.531871428884,10.899999999999977,False,True,False,0,0,0,0,0
7949,L55128,300.8,311.7,1479,39.4,18,6102.292402185885,10.899999999999977,False,True,False,0,0,0,0,0
7950,M22809,300.7,311.5,1569,36.4,20,5980.712766491961,10.800000000000011,False,False,True,0,0,0,0,0
7951,L55130,300.8,311.6,1568,36.0,23,5911.2207369945545,10.800000000000011,False,True,False,0,0,0,0,0
7952,M22811,300.9,311.8,1843,24.5,25,4728.4634627955575,10.900000000000034,False,False,True,0,0,0,0,0
7953,M22812,300.9,311.9,1480,40.9,28,6338.896216903245,11.0,False,False,True,0,0,0,0,0
7954,L55133,301.0,312.0,1447,36.8,31,5576.285072219835,11.0,False,True,False,0,0,0,0,0
7955,L55134,301.0,311.9,1454,41.9,33,6379.7997532529835,10.899999999999977,False,True,False,0,0,0,0,0
7956,M22815,300.9,311.9,1310,56.1,35,7695.959523498916,11.0,False,False,True,0,0,0,0,0
7957,H37370,300.9,311.9,1513,38.0,38,6020.757600849719,11.0,True,False,False,0,0,0,0,0
7958,H37371,300.9,311.9,2140,16.5,43,3697.654553275186,11.0,True,False,False,0,0,0,0,0
7959,L55138,301.0,312.1,1377,49.9,48,7195.535229708598,11.100000000000023,False,True,False,0,0,0,0,0
7960,L55139,301.0,312.1,1585,32.3,50,5361.180223228541,11.100000000000023,False,True,False,0,0,0,0,0
7961,H37374,301.1,312.2,1491,42.6,52,6651.442798033381,11.099999999999966,True,False,False,0,0,0,0,0
7962,L55141,301.0,312.2,1264,59.0,57,7809.580457803746,11.199999999999989,False,True,False,0,0,0,0,0
7963,L55142,301.0,312.2,1372,47.0,59,6752.7486891361405,11.199999999999989,False,True,False,0,0,0,0,0
7964,L55143,301.0,312.2,1510,39.9,61,6309.260526204381,11.199999999999989,False,True,False,0,0,0,0,0
7965,L55144,300.9,312.1,1423,40.2,63,5990.451703718089,11.200000000000045,False,True,False,0,0,0,0,0
7966,L55145,301.1,312.3,1464,35.3,65,5411.83316877992,11.199999999999989,False,True,False,0,0,0,0,0
7967,L55146,301.0,312.2,1602,35.9,67,6022.621612490848,11.199999999999989,False,True,False,0,0,0,0,0
7968,M22827,301.0,312.2,1629,32.6,69,5561.18448353158,11.199999999999989,False,False,True,0,0,0,0,0
7969,L55148,300.9,312.2,1811,23.2,72,4399.821455303529,11.300000000000011,False,True,False,0,0,0,0,0
7970,L55149,300.9,312.1,1711,28.8,74,5160.254429080451,11.200000000000045,False,True,False,0,0,0,0,0
7971,M22830,300.9,312.1,1297,48.6,76,6600.925988163657,11.200000000000045,False,False,True,0,0,0,0,0
7972,L55151,301.0,312.1,1405,46.1,79,6782.7508989779235,11.100000000000023,False,True,False,0,0,0,0,0
7973,L55152,301.1,312.2,1397,54.9,81,8031.513034828841,11.099999999999966,False,True,False,0,0,0,0,0
7974,L55153,301.1,312.3,1682,29.7,83,5231.317254904651,11.199999999999989,False,True,False,0,0,0,0,0
7975,L55154,301.2,312.3,1528,38.4,85,6144.452575597061,11.100000000000023,False,True,False,0,0,0,0,0
7976,M22835,301.2,312.3,1548,38.3,87,6208.666729436435,11.100000000000023,False,False,True,0,0,0,0,0
7977,H37390,301.2,312.4,1395,47.8,90,6982.817991134032,11.199999999999989,True,False,False,0,0,0,0,0
7978,L55157,301.2,312.4,1378,59.0,95,8513.925530738577,11.199999999999989,False,True,False,0,0,0,0,0
7979,L55158,301.2,312.4,1480,53.5,97,8291.71021037466,11.199999999999989,False,True,False,0,0,0,0,0
7980,M22839,301.2,312.4,1428,36.6,99,5473.157057377994,11.199999999999989,False,False,True,0,0,0,0,0
7981,M22840,301.2,312.4,1505,39.6,102,6241.087965621483,11.199999999999989,False,False,True,0,0,0,0,0
7982,L55161,301.0,312.3,1445,36.4,105,5508.049679783864,11.300000000000011,False,True,False,0,0,0,0,0
7983,L55162,301.0,312.3,1488,42.6,107,6638.059613329089,11.300000000000011,False,True,False,0,0,0,0,0
7984,L55163,301.0,312.2,1601,33.0,109,5532.658822236985,11.199999999999989,False,True,False,0,0,0,0,0
7985,L55164,301.0,312.3,1550,34.9,111,5664.815153197995,11.300000000000011,False,True,False,0,0,0,0,0
7986,L55165,301.0,312.2,1540,34.1,113,5499.253220353813,11.199999999999989,False,True,False,0,0,0,0,0
7987,L55166,301.1,312.3,1587,34.5,115,5733.563672434051,11.199999999999989,False,True,False,0,0,0,0,0
7988,H37401,301.0,312.2,1489,40.3,117,6283.886929538887,11.199999999999989,True,False,False,0,0,0,0,0
7989,L55168,301.1,312.3,1486,34.9,122,5430.913108162723,11.199999999999989,False,True,False,0,0,0,0,0
7990,L55169,301.1,312.4,1430,37.9,124,5675.4965682202,11.299999999999955,False,True,False,0,0,0,0,0
7991,M22850,301.1,312.4,1809,25.1,126,4754.89472898776,11.299999999999955,False,False,True,0,0,0,0,0
7992,L55171,301.1,312.3,1534,39.0,129,6264.964069788765,11.199999999999989,False,True,False,0,0,0,0,0
7993,M22852,301.1,312.3,1852,25.9,131,5023.071549873695,11.199999999999989,False,False,True,0,0,0,0,0
7994,L55173,301.1,312.3,1595,31.9,134,5328.193500365848,11.199999999999989,False,True,False,0,0,0,0,0
7995,L55174,301.0,312.3,1424,43.5,136,6486.760511132205,11.300000000000011,False,True,False,0,0,0,0,0
7996,L55175,301.0,312.2,1776,28.8,138,5356.289810664453,11.199999999999989,False,True,False,0,0,0,0,0
7997,M22856,301.0,312.2,1499,41.5,140,6514.458886361354,11.199999999999989,False,False,True,0,0,0,0,0
7998,M22857,301.0,312.2,2710,9.7,143,2752.768202830496,11.199999999999989,False,False,True,1,0,0,1,0
7999,L55178,300.9,312.1,1359,51.7,146,7357.641410633832,11.200000000000045,False,True,False,0,0,0,0,0
8000,M22859,300.9,312.1,1617,31.0,148,5249.287164883185,11.200000000000045,False,False,True,0,0,0,0,0
8001,M22860,300.8,312.0,1443,53.3,151,8054.195333787759,11.199999999999989,False,False,True,0,0,0,0,0
8002,L55181,300.8,312.0,1374,50.2,154,7223.024165427509,11.199999999999989,False,True,False,0,0,0,0,0
8003,M22862,300.9,312.1,1851,23.0,156,4458.234134709275,11.200000000000045,False,False,True,0,0,0,0,0
8004,M22863,300.8,312.0,1274,67.3,159,8978.69274791065,11.199999999999989,False,False,True,0,0,0,0,0
8005,L55184,300.9,312.0,1533,44.0,162,7063.5569223312905,11.100000000000023,False,True,False,0,0,0,0,0
8006,L55185,300.8,312.0,1477,37.3,164,5769.231221027807,11.199999999999989,False,True,False,0,0,0,0,0
8007,L55186,300.9,312.1,1462,46.0,166,7042.612971307358,11.200000000000045,False,True,False,0,0,0,0,0
8008,M22867,301.0,312.1,1664,28.4,168,4948.804299542833,11.100000000000023,False,False,True,0,0,0,0,0
8009,L55188,300.8,311.9,1414,41.1,171,6085.830456681075,11.099999999999966,False,True,False,0,0,0,0,0
8010,H37423,300.9,312.0,2129,17.8,173,3968.4807839656505,11.100000000000023,True,False,False,0,0,0,0,0
8011,L55190,300.8,311.8,1323,61.1,178,8465.052821024234,11.0,False,True,False,0,0,0,0,0
8012,L55191,300.8,311.8,1427,43.3,180,6470.53942106417,11.0,False,True,False,0,0,0,0,0
8013,M22872,300.9,312.0,1375,56.1,182,8077.820110542756,11.100000000000023,False,False,True,0,0,0,0,0
8014,M22873,300.9,312.0,1402,50.7,185,7443.626801562585,11.100000000000023,False,False,True,0,0,0,0,0
8015,L55194,300.9,312.0,1500,44.2,188,6942.919764433444,11.100000000000023,False,True,False,0,0,0,0,0
8016,M22875,301.0,312.0,1558,37.5,190,6118.251692866122,11.0,False,False,True,0,0,0,0,0
8017,M22876,300.9,312.0,1447,41.4,193,6273.320706247314,11.100000000000023,False,False,True,0,0,0,0,0
8018,L55197,301.0,312.0,1518,39.3,196,6247.30831907559,11.0,False,True,False,0,0,0,0,0
8019,L55198,301.0,311.9,1889,23.5,198,4648.667009394377,10.899999999999977,False,True,False,0,0,0,0,0
8020,L55199,301.0,312.1,1675,30.7,200,5384.9516076407035,11.100000000000023,False,True,False,0,0,0,0,0
8021,H37434,300.9,312.0,1720,27.9,202,5025.291608682232,11.100000000000023,True,False,False,0,0,0,0,0
8022,M22881,301.0,312.0,1499,34.6,207,5431.331987183202,11.0,False,False,True,0,0,0,0,0
8023,L55202,300.9,312.0,1441,43.8,210,6609.471120181421,11.100000000000023,False,True,False,0,0,0,0,0
8024,H37437,300.9,312.0,1397,42.7,212,6246.732360422433,11.100000000000023,True,False,False,0,0,0,0,0
8025,L55204,300.9,312.0,1493,38.7,217,6050.613203034334,11.100000000000023,False,True,False,0,0,0,0,0
8026,M22885,300.8,312.0,1422,50.7,219,7549.812633253919,11.199999999999989,False,False,True,0,0,0,0,0
8027,L55206,300.7,311.9,1399,50.2,222,7354.447458102682,11.199999999999989,False,True,False,1,0,0,0,1
8028,L55207,300.6,311.9,1425,44.9,224,6700.2317319436315,11.299999999999955,False,True,False,0,0,0,0,0
8029,L55208,300.6,311.8,1501,44.8,226,7041.858989070497,11.199999999999989,False,True,False,0,0,0,0,0
8030,M22889,300.6,311.9,1629,35.3,0,6021.773382474378,11.299999999999955,False,False,True,0,0,0,0,0
8031,L55210,300.6,312.0,1490,42.2,3,6584.568762413967,11.399999999999977,False,True,False,0,0,0,0,0
8032,L55211,300.7,312.0,1550,32.4,5,5259.026102109313,11.300000000000011,False,True,False,0,0,0,0,0
8033,L55212,300.8,312.0,1416,46.5,7,6895.167556098877,11.199999999999989,False,True,False,0,0,0,0,0
8034,L55213,300.7,311.9,1485,38.8,9,6033.742850484556,11.199999999999989,False,True,False,0,0,0,0,0
8035,L55214,300.7,311.8,1564,36.8,11,6027.166449863041,11.100000000000023,False,True,False,0,0,0,0,0
8036,L55215,300.7,311.7,1910,19.7,13,3940.290225887438,11.0,False,True,False,0,0,0,0,0
8037,L55216,300.7,311.7,1460,46.1,15,7048.26783808382,11.0,False,True,False,0,0,0,0,0
8038,L55217,300.7,311.8,1603,34.1,17,5724.222670277379,11.100000000000023,False,True,False,0,0,0,0,0
8039,L55218,300.7,311.8,1486,47.3,19,7360.5212038996215,11.100000000000023,False,True,False,0,0,0,0,0
8040,L55219,300.8,311.9,1560,31.8,21,5194.937611976082,11.099999999999966,False,True,False,0,0,0,0,0
8041,L55220,300.8,311.9,1498,39.3,23,6164.998591551538,11.099999999999966,False,True,False,0,0,0,0,0
8042,H37455,300.8,311.9,1431,48.5,25,7267.917524447306,11.099999999999966,True,False,False,0,0,0,0,0
8043,L55222,300.8,311.9,1486,45.1,30,7018.1713804624305,11.099999999999966,False,True,False,0,0,0,0,0
8044,L55223,300.7,311.9,1486,35.8,32,5570.9653086597555,11.199999999999989,False,True,False,0,0,0,0,0
8045,L55224,300.7,311.8,1441,38.1,34,5749.3344675550725,11.100000000000023,False,True,False,0,0,0,0,0
8046,M22905,300.7,311.9,1366,55.1,36,7881.899920689383,11.199999999999989,False,False,True,0,0,0,0,0
8047,L55226,300.6,311.8,1471,41.4,39,6377.370254934208,11.199999999999989,False,True,False,0,0,0,0,0
8048,L55227,300.6,311.9,1463,38.2,41,5852.431066470378,11.299999999999955,False,True,False,0,0,0,0,0
8049,L55228,300.6,311.9,1413,41.3,43,6111.120277542473,11.299999999999955,False,True,False,0,0,0,0,0
8050,H37463,300.6,311.9,1604,30.5,45,5123.099859963995,11.299999999999955,True,False,False,0,0,0,0,0
8051,L55230,300.7,312.0,1401,51.1,50,7497.002460747074,11.300000000000011,False,True,False,0,0,0,0,0
8052,L55231,300.6,311.8,1652,27.2,52,4705.519364448839,11.199999999999989,False,True,False,0,0,0,0,0
8053,L55232,300.5,311.9,1403,45.7,54,6714.327010982737,11.399999999999977,False,True,False,0,0,0,0,0
8054,L55233,300.5,311.9,1887,21.7,56,4288.054060664316,11.399999999999977,False,True,False,0,0,0,0,0
8055,L55234,300.4,311.8,1405,47.9,58,7047.587159675542,11.400000000000034,False,True,False,0,0,0,0,0
8056,H37469,300.2,311.6,1496,41.1,60,6438.756975385353,11.400000000000034,True,False,False,0,0,0,0,0
8057,L55236,300.1,311.5,1499,43.4,65,6812.711220917658,11.399999999999977,False,True,False,0,0,0,0,0
8058,L55237,300.2,311.5,1549,37.2,67,6034.245505309132,11.300000000000011,False,True,False,0,0,0,0,0
8059,L55238,300.3,311.6,1515,44.9,69,7123.404262382176,11.300000000000011,False,True,False,0,0,0,0,0
8060,L55239,300.2,311.6,1540,37.7,71,6079.8195427372075,11.400000000000034,False,True,False,0,0,0,0,0
8061,H37474,300.2,311.5,1426,44.3,73,6615.335426468122,11.300000000000011,True,False,False,0,0,0,0,0
8062,M22921,300.2,311.6,1465,41.4,78,6351.357867762485,11.400000000000034,False,False,True,0,0,0,0,0
8063,M22922,300.3,311.6,1359,54.1,81,7699.195363932114,11.300000000000011,False,False,True,0,0,0,0,0
8064,M22923,300.3,311.7,1551,36.4,84,5912.1003829375595,11.399999999999977,False,False,True,0,0,0,0,0
8065,L55244,300.5,311.8,1596,34.8,87,5816.218975149998,11.300000000000011,False,True,False,0,0,0,0,0
8066,M22925,300.5,311.9,1670,26.3,89,4599.396364610577,11.399999999999977,False,False,True,0,0,0,0,0
8067,L55246,300.4,311.9,1868,21.3,92,4166.631504603071,11.5,False,True,False,0,0,0,0,0
8068,M22927,300.6,312.0,1490,39.8,94,6210.090918106063,11.399999999999977,False,False,True,0,0,0,0,0
8069,M22928,300.5,311.9,1676,35.2,97,6177.962897235352,11.399999999999977,False,False,True,0,0,0,0,0
8070,M22929,300.5,311.9,1875,22.1,100,4339.324852770902,11.399999999999977,False,False,True,0,0,0,0,0
8071,M22930,300.5,312.0,1867,23.0,103,4496.77100459331,11.5,False,False,True,0,0,0,0,0
8072,L55251,300.5,312.0,1646,29.5,106,5084.877149345319,11.5,False,True,False,0,0,0,0,0
8073,H37486,300.5,312.0,1375,43.2,108,6220.353454107791,11.5,True,False,False,0,0,0,0,0
8074,L55253,300.5,312.0,1558,36.7,113,5987.728990084978,11.5,False,True,False,0,0,0,0,0
8075,L55254,300.4,312.0,1631,34.9,115,5960.847428945761,11.600000000000023,False,True,False,0,0,0,0,0
8076,L55255,300.4,312.0,1366,43.0,117,6151.028976218575,11.600000000000023,False,True,False,0,0,0,0,0
8077,L55256,300.3,311.8,1360,48.0,119,6836.1056142113885,11.5,False,True,False,0,0,0,0,0
8078,L55257,300.3,311.8,1547,39.7,121,6431.458008453513,11.5,False,True,False,0,0,0,0,0
8079,L55258,300.3,311.7,1571,31.2,123,5132.859741141147,11.399999999999977,False,True,False,0,0,0,0,0
8080,L55259,300.2,311.5,1528,36.1,125,5776.425468204528,11.300000000000011,False,True,False,0,0,0,0,0
8081,H37494,300.2,311.5,1432,43.6,127,6538.198854846982,11.300000000000011,True,False,False,0,0,0,0,0
8082,L55261,300.2,311.6,1356,53.5,132,7596.9993549108385,11.400000000000034,False,True,False,0,0,0,0,0
8083,H37496,300.1,311.5,1422,46.2,134,6879.710920243216,11.399999999999977,True,False,False,0,0,0,0,0
8084,L55263,300.1,311.4,1438,42.2,139,6354.771731779386,11.299999999999955,False,True,False,0,0,0,0,0
8085,L55264,300.2,311.4,1483,44.4,141,6895.29321980502,11.199999999999989,False,True,False,0,0,0,0,0
8086,L55265,300.2,311.4,1331,49.8,143,6941.223304400504,11.199999999999989,False,True,False,0,0,0,0,0
8087,L55266,300.2,311.4,1463,37.5,145,5745.187565252334,11.199999999999989,False,True,False,0,0,0,0,0
8088,L55267,300.1,311.4,1446,40.6,147,6147.845495662938,11.299999999999955,False,True,False,0,0,0,0,0
8089,L55268,300.1,311.4,1356,45.7,149,6489.399448961221,11.299999999999955,False,True,False,0,0,0,0,0
8090,L55269,300.1,311.3,1676,30.3,151,5317.962380290658,11.199999999999989,False,True,False,0,0,0,0,0
8091,L55270,300.1,311.4,1910,23.0,153,4600.338842406653,11.299999999999955,False,True,False,0,0,0,0,0
8092,L55271,300.2,311.6,1375,56.9,155,8193.01184117438,11.400000000000034,False,True,False,0,0,0,0,0
8093,M22952,300.2,311.6,1513,40.8,157,6464.392371438645,11.400000000000034,False,False,True,0,0,0,0,0
8094,L55273,300.2,311.6,1511,35.7,160,5648.866334493271,11.400000000000034,False,True,False,0,0,0,0,0
8095,H37508,300.2,311.6,1662,28.8,162,5012.473910655586,11.400000000000034,True,False,False,0,0,0,0,0
8096,L55275,300.2,311.7,1493,48.3,167,7551.540509213392,11.5,False,True,False,0,0,0,0,0
8097,M22956,300.2,311.7,1555,37.4,169,6090.186798494053,11.5,False,False,True,0,0,0,0,0
8098,L55277,300.3,311.7,1452,41.5,172,6310.203004000458,11.399999999999977,False,True,False,0,0,0,0,0
8099,L55278,300.2,311.6,1500,39.0,174,6126.105674500097,11.400000000000034,False,True,False,0,0,0,0,0
8100,L55279,300.2,311.7,1603,30.5,176,5119.905907432845,11.5,False,True,False,0,0,0,0,0
8101,L55280,300.3,311.7,1682,27.8,178,4896.653861493243,11.399999999999977,False,True,False,0,0,0,0,0
8102,L55281,300.3,311.8,1567,37.7,180,6186.4137814735095,11.5,False,True,False,0,0,0,0,0
8103,L55282,300.3,311.8,1413,46.0,182,6806.574643267646,11.5,False,True,False,0,0,0,0,0
8104,M22963,300.3,311.9,1429,41.6,184,6225.212450745342,11.599999999999966,False,False,True,0,0,0,0,0
8105,L55284,300.3,311.9,1692,31.5,187,5581.353508367626,11.599999999999966,False,True,False,0,0,0,0,0
8106,L55285,300.4,311.9,1476,48.7,189,7527.381661707288,11.5,False,True,False,0,0,0,0,0
8107,M22966,300.4,312.0,1596,30.4,191,5080.8349667977,11.600000000000023,False,False,True,0,0,0,0,0
8108,H37521,300.3,311.9,1390,49.0,194,7132.4625212000265,11.599999999999966,True,False,False,0,0,0,0,0
8109,M22968,300.3,311.8,1607,33.7,199,5671.192586284783,11.5,False,False,True,0,0,0,0,0
8110,L55289,300.3,311.7,1821,26.3,202,5015.269928117282,11.399999999999977,False,True,False,0,0,0,0,0
8111,H37524,300.3,311.8,2141,18.5,204,4147.792420657044,11.5,True,False,False,0,0,0,0,0
8112,M22971,300.4,311.8,1553,33.1,209,5383.045708097527,11.400000000000034,False,False,True,1,1,0,0,0
8113,M22972,300.4,311.8,1442,45.1,0,6810.365498402978,11.400000000000034,False,False,True,0,0,0,0,0
8114,L55293,300.4,311.7,1459,45.6,3,6967.047196013013,11.300000000000011,False,True,False,0,0,0,0,0
8115,H37528,300.4,311.8,2496,13.5,5,3528.6368685120556,11.400000000000034,True,False,False,0,0,0,0,0
8116,L55295,300.4,311.8,1367,57.2,10,8188.288980218485,11.400000000000034,False,True,False,0,0,0,0,0
8117,L55296,300.3,311.8,2004,19.6,12,4113.224429492045,11.5,False,True,False,0,0,0,0,0
8118,L55297,300.3,311.7,1406,47.5,14,6993.708845666477,11.399999999999977,False,True,False,0,0,0,0,0
8119,L55298,300.3,311.8,1548,33.0,16,5349.503970532699,11.5,False,True,False,0,0,0,0,0
8120,L55299,300.3,311.7,1333,55.2,18,7705.4471333127585,11.399999999999977,False,True,False,0,0,0,0,0
8121,L55300,300.2,311.6,1767,26.4,20,4885.050912625984,11.400000000000034,False,True,False,0,0,0,0,0
8122,L55301,300.2,311.6,1827,27.0,22,5165.720800297697,11.400000000000034,False,True,False,0,0,0,0,0
8123,M22982,300.2,311.6,1533,46.4,24,7448.841845367542,11.400000000000034,False,False,True,0,0,0,0,0
8124,H37537,300.2,311.5,1515,36.8,27,5838.3357874312715,11.300000000000011,True,False,False,0,0,0,0,0
8125,L55304,300.2,311.4,1568,41.0,32,6732.223617132687,11.199999999999989,False,True,False,0,0,0,0,0
8126,L55305,300.2,311.4,1452,47.8,34,7268.137435933058,11.199999999999989,False,True,False,0,0,0,0,0
8127,L55306,300.2,311.4,1433,37.9,36,5687.403204377305,11.199999999999989,False,True,False,0,0,0,0,0
8128,M22987,300.1,311.3,1650,33.8,38,5840.220743023424,11.199999999999989,False,False,True,0,0,0,0,0
8129,L55308,300.1,311.4,1629,31.3,41,5339.419458114676,11.299999999999955,False,True,False,0,0,0,0,0
8130,L55309,300.0,311.3,1520,39.2,43,6239.621889049808,11.300000000000011,False,True,False,0,0,0,0,0
8131,H37544,300.0,311.2,1393,43.1,45,6287.196073800669,11.199999999999989,True,False,False,0,0,0,0,0
8132,H37545,299.9,311.2,1364,49.6,50,7084.75220076751,11.300000000000011,True,False,False,0,0,0,0,0
8133,M22992,299.9,311.3,1389,50.0,55,7272.78699306037,11.400000000000034,False,False,True,0,0,0,0,0
8134,L55313,299.8,311.1,1466,46.1,58,7077.233322349918,11.300000000000011,False,True,False,0,0,0,0,0
8135,L55314,299.7,311.1,1650,32.4,60,5598.318108697011,11.400000000000034,False,True,False,0,0,0,0,0
8136,L55315,299.6,311.0,1554,36.3,62,5907.26233025103,11.399999999999977,False,True,False,0,0,0,0,0
