UDI,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Type_H,Type_L,Type_M
3496,301.9,311.0,1384,47.4,121,False,False,True
6971,300.7,311.0,1436,44.9,119,False,True,False
837,296.6,307.4,1368,45.1,185,False,True,False
605,297.9,309.9,1542,33.8,33,False,True,False
9525,299.0,310.3,1658,27.6,69,True,False,False
3458,301.5,310.4,2639,12.0,21,False,False,True
2917,300.6,309.6,1411,41.6,140,False,True,False
74,299.0,309.1,1592,35.0,200,False,True,False
3574,301.8,310.6,1452,48.4,110,False,True,False
3662,302.3,311.7,1639,36.6,121,False,False,True
1603,297.8,307.9,1600,33.5,13,True,False,False
3364,301.4,310.6,1555,43.3,212,False,True,False
128,298.9,308.6,1413,46.5,122,False,True,False
1131,296.8,307.9,1413,46.5,121,False,True,False
6290,301.0,310.5,1248,61.4,77,False,True,False
8081,300.2,311.5,1432,43.6,127,True,False,False
2141,299.3,309.0,1419,46.6,158,False,True,False
4277,302.2,310.4,1456,47.5,167,False,False,True
541,297.4,309.4,1473,45.5,94,False,True,False
8956,297.4,308.0,1355,55.1,63,False,False,True
3280,301.2,309.9,1382,52.4,13,False,True,False
7629,300.5,311.7,1619,32.7,85,False,True,False
7132,300.5,309.8,1410,44.4,111,False,False,True
4056,302.0,311.0,1865,22.7,48,False,True,False
953,295.5,306.2,1448,48.9,65,False,True,False
8615,297.5,308.5,1691,33.1,9,False,True,False
8084,300.1,311.4,1438,42.2,139,False,True,False
2941,300.9,309.7,2355,14.4,201,False,True,False
4754,303.2,311.4,1607,36.6,43,True,False,False
3289,301.3,310.1,1662,31.0,37,False,True,False
2999,300.5,309.7,1616,34.5,155,False,True,False
2079,299.4,309.3,1692,28.4,201,False,False,True
4291,301.8,310.0,1642,32.6,201,False,True,False
8129,300.1,311.4,1629,31.3,41,False,True,False
3365,301.4,310.5,1633,39.5,0,False,True,False
5408,302.7,312.4,1954,24.8,13,False,True,False
2730,299.7,309.3,1417,54.6,131,False,True,False
9573,299.7,310.8,1405,47.6,192,False,False,True
7496,300.3,311.9,1609,34.0,177,False,True,False
6899,301.0,311.6,1448,43.9,145,False,False,True
4855,303.7,312.2,1568,33.8,96,False,True,False
4965,303.9,312.7,1602,33.9,165,False,True,False
3577,301.6,310.4,1599,41.7,116,False,True,False
9377,297.7,308.4,1738,27.7,96,True,False,False
6826,301.0,310.9,1828,25.1,166,False,True,False
3123,300.0,309.3,1473,46.0,35,False,True,False
9658,299.0,310.0,1484,39.6,212,False,True,False
9881,298.8,309.8,1753,27.5,130,False,True,False
9303,298.1,308.9,1804,25.1,118,False,False,True
4384,301.7,309.5,1298,65.5,229,False,True,False
1735,298.5,308.1,1501,39.2,127,False,False,True
6126,300.9,310.9,1995,20.2,105,False,True,False
125,298.9,308.7,1727,29.4,116,False,True,False
8080,300.2,311.5,1528,36.1,125,False,True,False
1891,297.8,307.4,1512,40.8,137,False,True,False
1737,298.4,307.9,1544,35.9,132,False,True,False
1970,297.8,307.5,1631,31.3,124,True,False,False
8617,297.6,308.6,1355,46.4,13,False,True,False
2561,299.4,309.1,1326,62.0,142,False,False,True
4706,303.6,311.8,1614,33.2,155,False,True,False
3379,301.5,310.7,1568,33.1,38,False,True,False
2662,299.9,309.4,1509,42.8,190,False,False,True
473,297.4,309.0,1497,41.8,144,False,False,True
3623,302.0,311.3,1509,39.9,25,False,True,False
8953,297.2,308.0,1478,42.5,56,False,False,True
1479,298.3,309.4,1568,35.8,140,False,True,False
266,298.0,308.1,1454,37.1,35,False,True,False
7977,301.2,312.4,1395,47.8,90,True,False,False
6051,300.9,311.1,1546,37.7,133,False,False,True
200,298.4,308.6,1433,47.1,101,False,True,False
8842,297.3,308.7,1506,39.3,187,False,True,False
2690,300.0,309.5,1641,30.1,35,False,True,False
5779,301.7,311.1,1489,41.4,108,False,False,True
3149,300.4,309.8,1448,39.7,107,True,False,False
8138,299.5,310.8,1600,32.4,67,True,False,False
1767,298.3,307.7,1717,27.1,7,False,False,True
397,297.4,308.3,1490,42.6,164,False,True,False
3247,301.0,309.7,1468,42.0,141,False,True,False
2270,299.3,308.6,1314,48.2,65,False,True,False
7260,300.4,310.5,1500,43.0,9,False,False,True
7024,300.7,310.6,1572,38.5,50,False,False,True
6994,300.7,311.0,1740,25.6,176,False,False,True
5167,304.2,313.5,1546,41.4,58,True,False,False
2180,299.6,309.2,1601,33.3,33,False,True,False
1948,298.2,308.1,1462,49.9,69,False,True,False
3209,300.2,309.1,1406,42.2,40,False,False,True
9529,299.1,310.3,1233,59.0,81,False,False,True
2045,299.3,309.1,1470,41.1,118,False,True,False
3676,302.1,311.5,1866,23.1,159,False,False,True
8517,298.3,309.6,1527,30.9,189,False,True,False
1499,298.0,308.8,1790,27.2,193,False,True,False
9835,298.3,309.1,1632,32.7,0,False,False,True
9474,298.7,309.5,1446,40.0,160,False,True,False
2590,299.0,308.7,2250,16.6,208,False,True,False
2011,298.6,308.3,1278,60.5,32,False,True,False
1938,298.2,308.0,1411,42.4,48,False,True,False
1896,297.9,307.6,1344,54.3,151,False,True,False
9264,298.3,309.1,1593,40.1,18,False,True,False
849,296.3,307.4,1465,47.1,215,False,True,False
8200,299.2,310.7,1737,27.0,225,False,True,False
2348,299.2,308.3,1410,43.0,26,False,True,False
8361,298.6,309.6,1540,35.8,5,False,True,False
8529,298.4,309.3,1512,35.8,18,False,True,False
3110,299.9,309.2,1491,44.3,214,False,True,False
7013,300.4,310.4,1298,61.4,19,False,True,False
3753,302.3,311.1,1455,40.3,145,True,False,False
9204,297.8,308.8,1559,35.2,66,False,True,False
4231,302.2,310.8,1673,32.9,52,False,True,False
5598,302.7,312.0,1501,37.0,77,False,True,False
5563,302.3,311.7,1648,32.1,197,False,True,False
9133,297.6,308.6,1585,42.0,90,False,False,True
5463,302.9,312.3,1889,22.8,148,False,True,False
7333,299.8,310.3,1805,23.7,198,False,False,True
2099,299.4,309.3,1401,59.0,38,False,True,False
2424,298.9,308.2,2022,20.0,23,False,False,True
9158,297.5,308.5,1462,52.3,148,False,True,False
5489,302.7,312.2,1450,52.1,213,False,True,False
7075,300.7,310.6,1488,39.2,189,False,False,True
3983,302.2,311.3,1475,48.6,104,False,True,False
8228,299.1,310.4,1524,51.4,66,False,False,True
7157,300.2,310.0,1664,30.7,179,False,False,True
2307,299.1,308.6,1260,57.8,152,False,True,False
9765,298.5,309.5,1294,66.7,12,False,True,False
2136,299.3,309.0,1511,47.8,148,False,True,False
2721,299.6,309.2,1559,39.1,110,False,True,False
5718,302.3,312.0,1746,28.1,167,False,True,False
2655,299.9,309.5,1567,35.5,171,False,True,False
8641,297.6,308.6,1383,47.5,75,False,True,False
4064,302.0,310.8,1948,19.7,66,False,True,False
3294,301.2,310.3,1357,54.5,49,False,False,True
8426,299.2,310.6,1567,38.4,172,False,True,False
414,297.4,308.4,1573,34.5,205,False,True,False
429,297.6,308.6,1595,36.9,25,False,False,True
5231,303.8,313.1,2117,18.6,22,False,False,True
1634,297.9,307.9,1476,45.2,91,False,True,False
9057,297.3,308.3,1430,41.9,95,False,True,False
1909,297.9,307.6,1977,20.2,182,False,True,False
8196,299.4,310.8,1376,53.9,215,False,True,False
8131,300.0,311.2,1393,43.1,45,True,False,False
7450,300.3,311.8,1418,45.9,53,False,True,False
2080,299.3,309.3,1523,37.9,204,False,False,True
706,297.7,309.0,1507,38.2,94,False,True,False
2407,299.1,308.6,1437,41.6,183,False,True,False
7129,300.6,310.0,1511,36.9,105,False,True,False
2939,300.7,309.5,1479,34.5,197,False,True,False
9544,299.5,310.9,1378,48.7,119,False,False,True
6116,300.8,310.9,1457,47.7,82,False,True,False
325,297.8,308.5,1488,41.9,196,False,False,True
7559,300.3,311.4,1386,48.1,119,False,False,True
9399,297.7,308.2,1526,40.1,165,True,False,False
2883,300.6,309.6,1684,32.8,53,False,True,False
1616,297.8,307.9,1447,48.6,46,False,True,False
5033,304.0,313.1,1694,31.4,116,False,False,True
2549,299.3,309.2,1440,37.5,111,False,False,True
1163,296.9,307.8,1400,57.1,202,False,True,False
2436,298.9,308.2,1686,30.4,53,False,True,False
5493,302.9,312.4,1334,50.9,5,False,False,True
169,298.4,308.3,1433,62.3,20,False,True,False
3237,300.8,309.4,1342,62.4,113,False,False,True
1745,298.5,308.0,1461,51.9,157,False,False,True
7439,299.9,311.3,1647,27.5,26,False,True,False
6865,301.1,311.3,1268,60.0,53,False,True,False
8104,300.3,311.9,1429,41.6,184,False,False,True
4398,302.4,310.2,1539,37.7,29,False,True,False
6658,301.4,310.3,1374,47.6,176,False,True,False
4370,302.0,309.9,1735,27.2,192,True,False,False
9308,298.3,309.1,1395,49.8,133,False,True,False
9819,298.6,309.4,1407,45.1,176,False,False,True
8759,297.5,308.7,1446,53.0,168,False,False,True
4424,302.6,310.2,1563,39.0,97,False,False,True
5996,300.6,310.3,1920,22.3,223,False,True,False
3165,300.4,309.7,1685,31.3,152,False,True,False
8045,300.7,311.8,1441,38.1,34,False,True,False
7675,300.5,311.6,1509,47.2,202,False,True,False
1473,298.5,309.6,1438,44.5,124,False,False,True
9661,298.9,309.8,1392,43.1,218,False,False,True
572,297.8,309.8,1676,29.0,178,False,False,True
3627,302.2,311.5,1360,53.0,36,False,False,True
6757,301.8,311.2,1840,26.6,202,False,True,False
7258,300.2,310.4,1518,41.8,5,False,True,False
382,297.5,308.5,1546,40.4,129,False,True,False
5498,302.9,312.5,1551,40.0,20,False,False,True
3636,302.1,311.2,1616,35.1,57,False,False,True
7501,300.2,311.8,1410,51.4,189,False,True,False
6589,301.6,310.7,1457,40.4,213,False,True,False
1157,297.0,307.8,1404,40.7,184,True,False,False
7725,300.5,311.6,1454,41.4,108,False,False,True
3103,299.9,309.1,1412,48.3,198,False,True,False
9234,298.3,309.1,1403,45.1,138,False,True,False
4237,302.2,310.9,1604,40.5,68,False,True,False
4446,302.5,310.2,1716,29.9,156,False,True,False
3221,300.7,309.6,1525,36.5,71,False,False,True
6145,301.1,311.1,1615,37.7,153,False,False,True
3291,301.2,310.2,1385,42.3,42,False,True,False
1399,299.1,310.3,1472,46.6,157,False,True,False
2319,299.2,308.8,1405,51.4,183,False,True,False
6819,301.0,310.7,1657,29.9,148,False,False,True
8868,297.9,308.9,1566,41.9,50,False,True,False
3895,302.3,311.2,1432,42.7,68,False,False,True
7032,300.7,310.8,1479,49.1,71,False,True,False
8889,297.7,308.9,1530,39.1,108,False,False,True
8124,300.2,311.5,1515,36.8,27,True,False,False
7473,300.3,311.6,1617,32.5,115,False,False,True
5683,302.3,311.6,1441,53.9,74,True,False,False
1433,298.8,309.8,1437,42.8,23,False,True,False
7586,300.4,311.1,1397,50.8,189,False,True,False
8718,297.1,308.7,1474,42.3,64,False,True,False
7610,300.5,311.3,1490,41.8,39,False,True,False
2265,299.2,308.4,1415,43.5,53,False,False,True
4479,302.5,310.2,1477,41.6,16,False,True,False
8713,297.2,308.6,1652,32.1,52,False,True,False
8272,299.1,310.7,1309,51.1,188,False,True,False
3785,302.2,310.8,1744,29.7,16,False,True,False
6162,301.0,310.9,1479,44.3,194,False,True,False
4077,302.0,310.6,1539,37.4,96,False,False,True
5472,302.7,312.3,1346,61.2,170,False,True,False
3731,302.3,311.2,1405,47.7,88,False,False,True
1993,298.2,307.8,1375,46.6,188,False,True,False
636,298.3,310.0,1858,23.9,114,False,True,False
2724,299.7,309.4,1362,51.9,117,False,True,False
6061,301.0,311.1,1615,35.6,158,False,True,False
2537,298.9,308.8,1281,53.9,77,False,True,False
8098,300.3,311.7,1452,41.5,172,False,True,False
9350,298.2,308.7,1599,36.2,28,False,False,True
9719,298.9,309.9,1517,36.6,117,False,True,False
8371,298.8,309.8,1634,33.6,27,False,True,False
1835,297.8,307.2,1498,38.1,188,False,True,False
6571,301.4,310.6,1634,31.1,171,False,True,False
6985,300.7,311.0,1706,25.0,153,False,False,True
993,296.1,307.1,1651,35.7,167,False,True,False
5695,302.4,311.8,1508,45.7,108,False,True,False
8585,297.4,307.9,1390,47.7,156,False,True,False
5295,303.9,313.4,1442,48.5,174,False,True,False
506,297.6,309.3,1610,35.0,6,False,True,False
342,297.4,308.2,1530,32.6,22,False,False,True
6032,300.6,310.7,1455,40.6,82,False,True,False
9537,299.3,310.5,1818,26.0,102,False,True,False
6966,300.7,311.0,1312,52.1,107,False,True,False
8343,298.7,309.7,1510,40.6,162,False,True,False
5414,302.7,312.5,1527,36.4,26,True,False,False
7281,299.9,310.2,1288,69.6,62,False,True,False
261,298.2,308.3,1522,49.1,22,False,False,True
9822,298.6,309.4,1667,35.6,185,False,True,False
4335,301.6,309.8,1472,42.5,91,False,True,False
726,297.4,308.8,1640,34.2,142,False,True,False
7230,299.8,309.8,1749,33.4,153,False,True,False
9829,298.4,309.4,1385,50.0,201,False,True,False
9315,298.5,309.4,1565,33.7,150,False,False,True
8631,297.4,308.4,1371,57.4,52,False,True,False
3122,300.1,309.4,2141,17.9,33,False,True,False
1609,297.8,307.7,1393,38.0,29,False,True,False
8180,299.8,311.3,1560,35.4,178,False,True,False
8578,297.6,308.3,1502,43.2,139,False,True,False
5151,304.3,313.5,1590,29.8,17,False,True,False
5105,304.1,313.5,1469,44.6,113,False,True,False
7830,299.8,311.2,1664,28.3,173,False,True,False
503,297.6,309.2,1390,43.3,221,False,True,False
3292,301.2,310.1,1479,45.5,44,False,False,True
6351,300.1,309.7,1362,49.1,23,False,True,False
8157,299.6,310.8,1644,30.9,114,False,True,False
490,297.5,309.2,1347,55.8,188,False,False,True
7086,300.6,310.3,1484,41.0,213,False,True,False
2905,300.6,309.4,2496,13.5,111,False,True,False
7601,300.4,311.0,1595,35.4,15,False,False,True
8423,298.9,310.3,1243,63.0,163,True,False,False
7290,300.3,310.6,1433,53.8,86,False,True,False
6952,300.8,311.3,1524,43.5,71,False,True,False
3625,302.0,311.4,1587,35.9,30,False,False,True
7680,300.7,311.7,1635,32.4,213,False,True,False
2021,298.7,308.4,1560,33.3,53,True,False,False
5298,303.7,313.1,1406,48.6,183,False,True,False
4973,303.8,312.6,1811,24.9,183,True,False,False
2273,299.3,308.6,1448,52.1,71,False,False,True
3480,301.8,310.8,1619,31.0,76,False,False,True
7320,299.8,310.2,1654,32.7,159,False,True,False
3976,302.4,311.5,1540,43.7,81,True,False,False
1316,299.0,310.3,1520,45.0,171,False,True,False
8815,297.2,308.4,1462,51.2,102,False,True,False
2596,298.8,308.6,1486,41.1,13,False,False,True
1870,298.3,308.1,1630,32.7,83,False,False,True
6137,300.9,310.8,1390,40.6,131,True,False,False
35,298.8,309.1,1559,34.7,95,False,False,True
580,297.8,309.7,1700,31.3,200,False,False,True
9430,298.2,308.8,1498,36.0,39,False,True,False
6753,301.6,310.9,1706,29.5,193,False,True,False
6700,301.7,310.8,1516,40.4,48,False,False,True
7565,300.3,311.2,1381,65.2,136,False,False,True
1648,297.8,307.8,1761,28.9,128,False,True,False
1323,298.9,310.1,1452,49.9,187,True,False,False
1722,298.2,307.7,1688,32.4,91,False,True,False
5429,302.7,312.4,1453,47.3,62,False,True,False
9096,297.3,308.1,1458,45.7,202,False,True,False
6011,300.7,310.7,1428,43.4,26,True,False,False
3121,300.1,309.4,1563,40.8,28,True,False,False
2608,299.4,309.3,1448,48.6,44,False,True,False
6653,301.5,310.4,1580,35.7,161,True,False,False
5166,304.2,313.4,1421,43.4,56,False,True,False
2907,300.6,309.3,1409,38.7,115,False,True,False
8734,297.3,308.7,1447,44.5,105,False,False,True
7026,300.6,310.6,1448,44.7,55,True,False,False
4803,303.5,312.4,1318,54.2,177,False,False,True
8247,299.0,310.3,1552,39.9,114,False,True,False
3434,301.6,310.6,1924,23.6,181,False,False,True
1166,297.1,308.1,1487,34.6,208,False,True,False
8285,298.8,310.6,1651,33.3,0,False,True,False
7960,301.0,312.1,1585,32.3,50,False,True,False
456,297.4,308.7,1429,57.4,96,False,True,False
3181,300.2,309.4,1433,48.8,191,False,False,True
9814,298.3,309.1,1387,52.3,160,False,True,False
6204,301.0,310.9,1404,41.8,71,False,True,False
5877,301.5,311.1,1426,52.1,121,False,True,False
260,298.1,308.2,1420,63.9,19,False,False,True
6673,301.6,310.7,1424,50.5,214,False,True,False
2651,299.9,309.6,1280,59.3,163,False,True,False
2403,299.2,308.7,1325,51.0,171,False,True,False
8189,299.6,310.9,1530,38.8,198,False,False,True
4735,303.2,311.5,1507,39.2,225,False,True,False
2740,299.8,309.2,1572,35.4,158,False,True,False
7133,300.5,309.9,1423,47.9,114,False,True,False
888,295.7,306.2,2161,16.5,105,True,False,False
3724,302.3,311.2,1758,24.4,68,False,True,False
4447,302.5,310.3,1584,35.5,158,False,True,False
7699,300.6,311.5,1419,38.6,31,False,True,False
5988,300.7,310.8,1608,39.5,202,False,True,False
3408,301.2,310.4,1381,49.8,115,False,True,False
6432,300.2,309.8,1353,59.4,26,False,True,False
6000,300.4,310.2,1671,30.5,234,False,False,True
7548,300.1,311.4,1430,40.9,93,False,True,False
5767,301.7,311.2,1413,42.6,79,False,False,True
2113,299.5,309.1,1852,22.6,77,False,True,False
7197,300.1,310.1,1426,42.7,64,True,False,False
5007,303.7,312.8,1366,47.3,49,False,False,True
2370,299.2,308.4,1856,22.7,86,False,False,True
8468,298.6,309.8,1704,28.3,64,False,True,False
3648,302.2,311.5,1427,43.8,88,False,True,False
6146,301.1,311.1,1436,41.8,156,False,False,True
9695,298.9,310.0,1559,33.4,58,False,True,False
9060,297.2,308.3,1805,25.6,103,False,True,False
5450,303.1,312.8,2329,15.1,113,False,True,False
5411,302.7,312.5,1417,51.5,19,False,False,True
6813,300.9,310.6,1350,53.8,131,False,True,False
5230,303.9,313.1,1790,26.7,17,True,False,False
3482,302.0,310.9,1663,31.5,81,False,True,False
2192,299.6,309.0,1648,33.6,70,False,True,False
8931,297.4,308.4,1571,39.4,0,False,True,False
8445,298.6,309.9,1818,24.9,9,False,False,True
2302,299.2,308.6,1586,35.7,138,False,False,True
5386,302.9,312.3,1754,26.9,209,True,False,False
1348,298.7,310.2,1717,27.3,26,False,True,False
7183,300.3,310.3,2158,16.8,32,False,True,False
766,296.9,308.0,1332,53.9,7,False,True,False
9419,298.0,308.4,1432,46.2,11,False,True,False
2298,299.3,308.7,1802,26.0,130,False,True,False
8947,297.3,308.2,1846,24.5,41,False,False,True
6029,300.6,310.9,1472,47.6,75,False,True,False
2808,299.9,309.3,1452,41.9,106,False,False,True
9279,298.2,308.8,1606,39.9,53,True,False,False
1269,298.0,309.5,1496,45.8,46,False,True,False
7434,300.1,311.4,1913,21.9,15,False,False,True
4164,302.1,310.5,1696,30.9,107,False,True,False
5356,303.3,312.5,1328,49.8,120,True,False,False
2008,298.6,308.4,1562,34.4,25,False,True,False
7003,300.5,310.6,1411,47.2,201,True,False,False
5919,300.6,310.1,1541,42.0,23,False,True,False
346,297.5,308.3,1585,32.9,32,False,True,False
4749,303.2,311.2,1363,46.7,29,False,True,False
5809,301.4,311.0,1733,25.7,182,False,True,False
4663,303.3,311.2,1607,31.7,34,True,False,False
7485,300.3,311.6,1312,53.4,151,False,False,True
8097,300.2,311.7,1555,37.4,169,False,False,True
3405,301.3,310.4,1695,30.9,108,False,True,False
7887,300.6,312.2,2174,18.5,95,False,False,True
9631,299.0,310.1,1583,35.8,142,False,True,False
6853,301.0,311.2,1602,32.7,19,True,False,False
2949,300.7,309.5,1850,24.5,19,False,True,False
4524,302.5,310.4,1488,48.4,134,False,True,False
2406,299.1,308.7,1498,38.9,181,False,True,False
3386,301.5,310.7,1466,43.6,56,False,True,False
2663,299.9,309.4,1483,38.1,193,False,False,True
6064,301.1,311.1,1450,43.3,168,False,True,False
2554,299.3,309.1,1473,40.3,125,False,True,False
3777,302.5,311.1,1538,36.8,208,False,True,False
6900,300.9,311.6,1671,33.5,148,False,True,False
8616,297.6,308.6,1382,47.1,11,False,True,False
9563,299.7,311.0,1435,50.1,168,False,False,True
9795,298.5,309.3,1590,33.9,107,False,True,False
5461,303.0,312.4,1526,36.1,142,False,False,True
9259,298.3,309.0,1379,43.2,0,True,False,False
4871,303.7,312.4,1631,28.5,132,False,False,True
5868,301.5,311.0,1494,45.3,99,False,True,False
721,297.4,308.9,1809,23.8,131,False,True,False
3474,301.8,310.8,1691,33.4,62,False,False,True
9865,298.9,309.9,1645,31.4,86,False,False,True
5905,300.8,310.5,1330,59.0,190,False,False,True
2112,299.4,309.0,1436,47.9,75,False,True,False
624,298.4,310.1,1926,23.7,83,False,True,False
5284,303.8,313.2,1525,41.9,145,False,True,False
3391,301.5,310.7,1599,40.4,72,True,False,False
6669,301.4,310.5,1476,39.2,206,False,True,False
9791,298.6,309.5,1483,43.2,92,False,True,False
1879,298.1,307.7,1424,47.7,103,False,False,True
7215,299.9,309.8,1625,41.2,109,False,False,True
3521,301.9,311.0,1669,32.2,191,False,True,False
280,298.0,308.1,1819,23.4,78,False,True,False
6322,300.7,310.2,1286,64.9,160,False,True,False
4174,302.2,310.6,1346,49.2,134,False,False,True
2763,299.8,309.2,1479,44.4,214,False,True,False
1413,298.8,309.9,1415,53.2,194,False,False,True
5589,302.5,311.8,1566,37.6,54,False,False,True
7552,300.2,311.3,1491,37.3,102,False,False,True
7728,300.7,311.9,1657,30.9,116,False,False,True
1388,298.9,310.1,1823,26.1,131,False,True,False
8336,299.0,309.8,2240,15.9,144,False,False,True
